Die 0 0 2468100 2467200
Bin 1.62895e+06 986880 1.65363e+06 1.01155e+06 0.630206
Bin 1.65363e+06 986880 1.67831e+06 1.01155e+06 0.308049
Bin 1.67831e+06 986880 1.70299e+06 1.01155e+06 0.720195
Bin 1.70299e+06 986880 1.72767e+06 1.01155e+06 0.725605
Bin 1.72767e+06 986880 1.75235e+06 1.01155e+06 0.714282
Bin 1.75235e+06 986880 1.77703e+06 1.01155e+06 0.549384
Bin 1.77703e+06 986880 1.80171e+06 1.01155e+06 0.562504
Bin 1.80171e+06 986880 1.82639e+06 1.01155e+06 0.644728
Bin 1.82639e+06 986880 1.85108e+06 1.01155e+06 0.661937
Bin 1.85108e+06 986880 1.87576e+06 1.01155e+06 0.707587
Bin 1.87576e+06 986880 1.90044e+06 1.01155e+06 0.675803
Bin 1.90044e+06 986880 1.92512e+06 1.01155e+06 0.473198
Bin 1.92512e+06 986880 1.9498e+06 1.01155e+06 0.593776
Bin 1.9498e+06 986880 1.97448e+06 1.01155e+06 0.478213
Bin 1.97448e+06 986880 1.99916e+06 1.01155e+06 0.626127
Bin 1.99916e+06 986880 2.02384e+06 1.01155e+06 0.637899
Bin 2.02384e+06 986880 2.04852e+06 1.01155e+06 0.669306
Bin 2.04852e+06 986880 2.0732e+06 1.01155e+06 0.588879
Bin 2.0732e+06 986880 2.09788e+06 1.01155e+06 0.631384
Bin 2.09788e+06 986880 2.12257e+06 1.01155e+06 0.619288
Bin 2.12257e+06 986880 2.14725e+06 1.01155e+06 0.625596
Bin 2.14725e+06 986880 2.17193e+06 1.01155e+06 0.598152
Bin 2.17193e+06 986880 2.19661e+06 1.01155e+06 0.238765
Bin 2.19661e+06 986880 2.22129e+06 1.01155e+06 0
Bin 2.22129e+06 986880 2.24597e+06 1.01155e+06 0
Bin 2.24597e+06 986880 2.27065e+06 1.01155e+06 0
Bin 2.27065e+06 986880 2.29533e+06 1.01155e+06 0
Bin 2.29533e+06 986880 2.32001e+06 1.01155e+06 0
Bin 2.32001e+06 986880 2.3447e+06 1.01155e+06 0
Bin 2.3447e+06 986880 2.36938e+06 1.01155e+06 0
Bin 2.36938e+06 986880 2.39406e+06 1.01155e+06 0
Bin 2.39406e+06 986880 2.41874e+06 1.01155e+06 0
Bin 2.41874e+06 986880 2.44342e+06 1.01155e+06 0
Bin 2.44342e+06 986880 2.4681e+06 1.01155e+06 0
Bin 0 1.01155e+06 24681 1.03622e+06 0
Bin 24681 1.01155e+06 49362 1.03622e+06 0.0463152
Bin 49362 1.01155e+06 74043 1.03622e+06 0.291757
Bin 74043 1.01155e+06 98724 1.03622e+06 0.508326
Bin 98724 1.01155e+06 123405 1.03622e+06 0.70526
Bin 123405 1.01155e+06 148086 1.03622e+06 0.682974
Bin 148086 1.01155e+06 172767 1.03622e+06 0.505306
Bin 172767 1.01155e+06 197448 1.03622e+06 0.773474
Bin 197448 1.01155e+06 222129 1.03622e+06 0.781742
Bin 222129 1.01155e+06 246810 1.03622e+06 0.860803
Bin 246810 1.01155e+06 271491 1.03622e+06 0.704038
Bin 271491 1.01155e+06 296172 1.03622e+06 0.662449
Bin 296172 1.01155e+06 320853 1.03622e+06 0.664929
Bin 320853 1.01155e+06 345534 1.03622e+06 0.822207
Bin 345534 1.01155e+06 370215 1.03622e+06 0.826161
Bin 370215 1.01155e+06 394896 1.03622e+06 0.725479
Bin 394896 1.01155e+06 419577 1.03622e+06 0.687
Bin 419577 1.01155e+06 444258 1.03622e+06 0.842013
Bin 444258 1.01155e+06 468939 1.03622e+06 0.524366
Bin 468939 1.01155e+06 493620 1.03622e+06 0.759483
Bin 493620 1.01155e+06 518301 1.03622e+06 0.674248
Bin 518301 1.01155e+06 542982 1.03622e+06 0.802931
Bin 542982 1.01155e+06 567663 1.03622e+06 0.830986
Bin 567663 1.01155e+06 592344 1.03622e+06 0.814542
Bin 592344 1.01155e+06 617025 1.03622e+06 0.640199
Bin 617025 1.01155e+06 641706 1.03622e+06 0.483748
Bin 641706 1.01155e+06 666387 1.03622e+06 0.492564
Bin 666387 1.01155e+06 691068 1.03622e+06 0.470835
Bin 691068 1.01155e+06 715749 1.03622e+06 0.607426
Bin 715749 1.01155e+06 740430 1.03622e+06 0.542995
Bin 740430 1.01155e+06 765111 1.03622e+06 0.388512
Bin 765111 1.01155e+06 789792 1.03622e+06 0.586695
Bin 789792 1.01155e+06 814473 1.03622e+06 0.46175
Bin 814473 1.01155e+06 839154 1.03622e+06 0.558856
Bin 839154 1.01155e+06 863835 1.03622e+06 0.44207
Bin 863835 1.01155e+06 888516 1.03622e+06 0.639552
Bin 888516 1.01155e+06 913197 1.03622e+06 0.386526
Bin 913197 1.01155e+06 937878 1.03622e+06 0.680467
Bin 937878 1.01155e+06 962559 1.03622e+06 0.42904
Bin 962559 1.01155e+06 987240 1.03622e+06 0.710184
Bin 987240 1.01155e+06 1.01192e+06 1.03622e+06 0.536309
Bin 1.01192e+06 1.01155e+06 1.0366e+06 1.03622e+06 0.660463
Bin 1.0366e+06 1.01155e+06 1.06128e+06 1.03622e+06 0.354032
Bin 1.06128e+06 1.01155e+06 1.08596e+06 1.03622e+06 0.661937
Bin 1.08596e+06 1.01155e+06 1.11064e+06 1.03622e+06 0.515398
Bin 1.11064e+06 1.01155e+06 1.13533e+06 1.03622e+06 0.556178
Bin 1.13533e+06 1.01155e+06 1.16001e+06 1.03622e+06 0.590963
Bin 1.16001e+06 1.01155e+06 1.18469e+06 1.03622e+06 0.602538
Bin 1.18469e+06 1.01155e+06 1.20937e+06 1.03622e+06 0.5902
Bin 1.20937e+06 1.01155e+06 1.23405e+06 1.03622e+06 0.87235
Bin 1.23405e+06 1.01155e+06 1.25873e+06 1.03622e+06 0.885704
Bin 1.25873e+06 1.01155e+06 1.28341e+06 1.03622e+06 0.692176
Bin 1.28341e+06 1.01155e+06 1.30809e+06 1.03622e+06 0.826332
Bin 1.30809e+06 1.01155e+06 1.33277e+06 1.03622e+06 0.697163
Bin 1.33277e+06 1.01155e+06 1.35746e+06 1.03622e+06 0.527233
Bin 1.35746e+06 1.01155e+06 1.38214e+06 1.03622e+06 0.559314
Bin 1.38214e+06 1.01155e+06 1.40682e+06 1.03622e+06 0.678067
Bin 1.40682e+06 1.01155e+06 1.4315e+06 1.03622e+06 0.64347
Bin 1.4315e+06 1.01155e+06 1.45618e+06 1.03622e+06 0.789542
Bin 1.45618e+06 1.01155e+06 1.48086e+06 1.03622e+06 0.848582
Bin 1.48086e+06 1.01155e+06 1.50554e+06 1.03622e+06 0.733009
Bin 1.50554e+06 1.01155e+06 1.53022e+06 1.03622e+06 0.758476
Bin 1.53022e+06 1.01155e+06 1.5549e+06 1.03622e+06 0.506888
Bin 1.5549e+06 1.01155e+06 1.57958e+06 1.03622e+06 0.712637
Bin 1.57958e+06 1.01155e+06 1.60426e+06 1.03622e+06 0.731131
Bin 1.60426e+06 1.01155e+06 1.62895e+06 1.03622e+06 0.648691
Bin 1.62895e+06 1.01155e+06 1.65363e+06 1.03622e+06 0.647352
Bin 1.65363e+06 1.01155e+06 1.67831e+06 1.03622e+06 0.333211
Bin 1.67831e+06 1.01155e+06 1.70299e+06 1.03622e+06 0.798932
Bin 1.70299e+06 1.01155e+06 1.72767e+06 1.03622e+06 0.726305
Bin 1.72767e+06 1.01155e+06 1.75235e+06 1.03622e+06 0.755511
Bin 1.75235e+06 1.01155e+06 1.77703e+06 1.03622e+06 0.722298
Bin 1.77703e+06 1.01155e+06 1.80171e+06 1.03622e+06 0.83618
Bin 1.80171e+06 1.01155e+06 1.82639e+06 1.03622e+06 0.680898
Bin 1.82639e+06 1.01155e+06 1.85108e+06 1.03622e+06 0.69249
Bin 1.85108e+06 1.01155e+06 1.87576e+06 1.03622e+06 0.56839
Bin 1.87576e+06 1.01155e+06 1.90044e+06 1.03622e+06 0.558703
Bin 1.90044e+06 1.01155e+06 1.92512e+06 1.03622e+06 0.571337
Bin 1.92512e+06 1.01155e+06 1.9498e+06 1.03622e+06 0.632911
Bin 1.9498e+06 1.01155e+06 1.97448e+06 1.03622e+06 0.38552
Bin 1.97448e+06 1.01155e+06 1.99916e+06 1.03622e+06 0.638887
Bin 1.99916e+06 1.01155e+06 2.02384e+06 1.03622e+06 0.607938
Bin 2.02384e+06 1.01155e+06 2.04852e+06 1.03622e+06 0.581636
Bin 2.04852e+06 1.01155e+06 2.0732e+06 1.03622e+06 0.683971
Bin 2.0732e+06 1.01155e+06 2.09788e+06 1.03622e+06 0.611821
Bin 2.09788e+06 1.01155e+06 2.12257e+06 1.03622e+06 0.615936
Bin 2.12257e+06 1.01155e+06 2.14725e+06 1.03622e+06 0.584206
Bin 2.14725e+06 1.01155e+06 2.17193e+06 1.03622e+06 0.616574
Bin 2.17193e+06 1.01155e+06 2.19661e+06 1.03622e+06 0.450158
Bin 2.19661e+06 1.01155e+06 2.22129e+06 1.03622e+06 0.0283067
Bin 2.22129e+06 1.01155e+06 2.24597e+06 1.03622e+06 0
Bin 2.24597e+06 1.01155e+06 2.27065e+06 1.03622e+06 0
Bin 2.27065e+06 1.01155e+06 2.29533e+06 1.03622e+06 0
Bin 2.29533e+06 1.01155e+06 2.32001e+06 1.03622e+06 0
Bin 2.32001e+06 1.01155e+06 2.3447e+06 1.03622e+06 0
Bin 2.3447e+06 1.01155e+06 2.36938e+06 1.03622e+06 0.0381916
Bin 2.36938e+06 1.01155e+06 2.39406e+06 1.03622e+06 0
Bin 2.39406e+06 1.01155e+06 2.41874e+06 1.03622e+06 0
Bin 2.41874e+06 1.01155e+06 2.44342e+06 1.03622e+06 0
Bin 2.44342e+06 1.01155e+06 2.4681e+06 1.03622e+06 0.0381916
Bin 0 1.03622e+06 24681 1.0609e+06 0
Bin 24681 1.03622e+06 49362 1.0609e+06 0.391855
Bin 49362 1.03622e+06 74043 1.0609e+06 0.664381
Bin 74043 1.03622e+06 98724 1.0609e+06 0.812942
Bin 98724 1.03622e+06 123405 1.0609e+06 0.719404
Bin 123405 1.03622e+06 148086 1.0609e+06 0.726252
Bin 148086 1.03622e+06 172767 1.0609e+06 0.661371
Bin 172767 1.03622e+06 197448 1.0609e+06 0.771363
Bin 197448 1.03622e+06 222129 1.0609e+06 0.805978
Bin 222129 1.03622e+06 246810 1.0609e+06 0.814569
Bin 246810 1.03622e+06 271491 1.0609e+06 0.732344
Bin 271491 1.03622e+06 296172 1.0609e+06 0.757236
Bin 296172 1.03622e+06 320853 1.0609e+06 0.896478
Bin 320853 1.03622e+06 345534 1.0609e+06 0.841572
Bin 345534 1.03622e+06 370215 1.0609e+06 0.879809
Bin 370215 1.03622e+06 394896 1.0609e+06 0.848896
Bin 394896 1.03622e+06 419577 1.0609e+06 0.794305
Bin 419577 1.03622e+06 444258 1.0609e+06 0.861845
Bin 444258 1.03622e+06 468939 1.0609e+06 0.627286
Bin 468939 1.03622e+06 493620 1.0609e+06 0.886683
Bin 493620 1.03622e+06 518301 1.0609e+06 0.878056
Bin 518301 1.03622e+06 542982 1.0609e+06 0.90825
Bin 542982 1.03622e+06 567663 1.0609e+06 0.900082
Bin 567663 1.03622e+06 592344 1.0609e+06 0.75242
Bin 592344 1.03622e+06 617025 1.0609e+06 0.838607
Bin 617025 1.03622e+06 641706 1.0609e+06 0.504228
Bin 641706 1.03622e+06 666387 1.0609e+06 0.409998
Bin 666387 1.03622e+06 691068 1.0609e+06 0.577754
Bin 691068 1.03622e+06 715749 1.0609e+06 0.533523
Bin 715749 1.03622e+06 740430 1.0609e+06 0.57202
Bin 740430 1.03622e+06 765111 1.0609e+06 0.353501
Bin 765111 1.03622e+06 789792 1.0609e+06 0.531969
Bin 789792 1.03622e+06 814473 1.0609e+06 0.448711
Bin 814473 1.03622e+06 839154 1.0609e+06 0.461364
Bin 839154 1.03622e+06 863835 1.0609e+06 0.561147
Bin 863835 1.03622e+06 888516 1.0609e+06 0.641215
Bin 888516 1.03622e+06 913197 1.0609e+06 0.636317
Bin 913197 1.03622e+06 937878 1.0609e+06 0.689138
Bin 937878 1.03622e+06 962559 1.0609e+06 0.752096
Bin 962559 1.03622e+06 987240 1.0609e+06 0.81899
Bin 987240 1.03622e+06 1.01192e+06 1.0609e+06 0.520808
Bin 1.01192e+06 1.03622e+06 1.0366e+06 1.0609e+06 0.414446
Bin 1.0366e+06 1.03622e+06 1.06128e+06 1.0609e+06 0.50137
Bin 1.06128e+06 1.03622e+06 1.08596e+06 1.0609e+06 0.544954
Bin 1.08596e+06 1.03622e+06 1.11064e+06 1.0609e+06 0.68779
Bin 1.11064e+06 1.03622e+06 1.13533e+06 1.0609e+06 0.605656
Bin 1.13533e+06 1.03622e+06 1.16001e+06 1.0609e+06 0.571553
Bin 1.16001e+06 1.03622e+06 1.18469e+06 1.0609e+06 0.411058
Bin 1.18469e+06 1.03622e+06 1.20937e+06 1.0609e+06 0.474412
Bin 1.20937e+06 1.03622e+06 1.23405e+06 1.0609e+06 0.474951
Bin 1.23405e+06 1.03622e+06 1.25873e+06 1.0609e+06 0.673215
Bin 1.25873e+06 1.03622e+06 1.28341e+06 1.0609e+06 0.606123
Bin 1.28341e+06 1.03622e+06 1.30809e+06 1.0609e+06 0.700542
Bin 1.30809e+06 1.03622e+06 1.33277e+06 1.0609e+06 0.851259
Bin 1.33277e+06 1.03622e+06 1.35746e+06 1.0609e+06 0.609161
Bin 1.35746e+06 1.03622e+06 1.38214e+06 1.0609e+06 0.568902
Bin 1.38214e+06 1.03622e+06 1.40682e+06 1.0609e+06 0.724679
Bin 1.40682e+06 1.03622e+06 1.4315e+06 1.0609e+06 0.761523
Bin 1.4315e+06 1.03622e+06 1.45618e+06 1.0609e+06 0.759878
Bin 1.45618e+06 1.03622e+06 1.48086e+06 1.0609e+06 0.61112
Bin 1.48086e+06 1.03622e+06 1.50554e+06 1.0609e+06 0.581168
Bin 1.50554e+06 1.03622e+06 1.53022e+06 1.0609e+06 0.670186
Bin 1.53022e+06 1.03622e+06 1.5549e+06 1.0609e+06 0.73433
Bin 1.5549e+06 1.03622e+06 1.57958e+06 1.0609e+06 0.688662
Bin 1.57958e+06 1.03622e+06 1.60426e+06 1.0609e+06 0.716843
Bin 1.60426e+06 1.03622e+06 1.62895e+06 1.0609e+06 0.744089
Bin 1.62895e+06 1.03622e+06 1.65363e+06 1.0609e+06 0.527197
Bin 1.65363e+06 1.03622e+06 1.67831e+06 1.0609e+06 0.161348
Bin 1.67831e+06 1.03622e+06 1.70299e+06 1.0609e+06 0.789128
Bin 1.70299e+06 1.03622e+06 1.72767e+06 1.0609e+06 0.687045
Bin 1.72767e+06 1.03622e+06 1.75235e+06 1.0609e+06 0.732812
Bin 1.75235e+06 1.03622e+06 1.77703e+06 1.0609e+06 0.673592
Bin 1.77703e+06 1.03622e+06 1.80171e+06 1.0609e+06 0.717481
Bin 1.80171e+06 1.03622e+06 1.82639e+06 1.0609e+06 0.575264
Bin 1.82639e+06 1.03622e+06 1.85108e+06 1.0609e+06 0.684897
Bin 1.85108e+06 1.03622e+06 1.87576e+06 1.0609e+06 0.614804
Bin 1.87576e+06 1.03622e+06 1.90044e+06 1.0609e+06 0.73894
Bin 1.90044e+06 1.03622e+06 1.92512e+06 1.0609e+06 0.58089
Bin 1.92512e+06 1.03622e+06 1.9498e+06 1.0609e+06 0.755349
Bin 1.9498e+06 1.03622e+06 1.97448e+06 1.0609e+06 0.437415
Bin 1.97448e+06 1.03622e+06 1.99916e+06 1.0609e+06 0.546419
Bin 1.99916e+06 1.03622e+06 2.02384e+06 1.0609e+06 0.559754
Bin 2.02384e+06 1.03622e+06 2.04852e+06 1.0609e+06 0.556717
Bin 2.04852e+06 1.03622e+06 2.0732e+06 1.0609e+06 0.51547
Bin 2.0732e+06 1.03622e+06 2.09788e+06 1.0609e+06 0.471599
Bin 2.09788e+06 1.03622e+06 2.12257e+06 1.0609e+06 0.533568
Bin 2.12257e+06 1.03622e+06 2.14725e+06 1.0609e+06 0.648269
Bin 2.14725e+06 1.03622e+06 2.17193e+06 1.0609e+06 0.610095
Bin 2.17193e+06 1.03622e+06 2.19661e+06 1.0609e+06 0.447713
Bin 2.19661e+06 1.03622e+06 2.22129e+06 1.0609e+06 0.0399889
Bin 2.22129e+06 1.03622e+06 2.24597e+06 1.0609e+06 0
Bin 2.24597e+06 1.03622e+06 2.27065e+06 1.0609e+06 0
Bin 2.27065e+06 1.03622e+06 2.29533e+06 1.0609e+06 0
Bin 2.29533e+06 1.03622e+06 2.32001e+06 1.0609e+06 0
Bin 2.32001e+06 1.03622e+06 2.3447e+06 1.0609e+06 0
Bin 2.3447e+06 1.03622e+06 2.36938e+06 1.0609e+06 0
Bin 2.36938e+06 1.03622e+06 2.39406e+06 1.0609e+06 0
Bin 2.39406e+06 1.03622e+06 2.41874e+06 1.0609e+06 0
Bin 2.41874e+06 1.03622e+06 2.44342e+06 1.0609e+06 0
Bin 2.44342e+06 1.03622e+06 2.4681e+06 1.0609e+06 0.0381916
Bin 0 1.0609e+06 24681 1.08557e+06 0.107835
Bin 24681 1.0609e+06 49362 1.08557e+06 0.596238
Bin 49362 1.0609e+06 74043 1.08557e+06 0.68327
Bin 74043 1.0609e+06 98724 1.08557e+06 0.734887
Bin 98724 1.0609e+06 123405 1.08557e+06 0.700443
Bin 123405 1.0609e+06 148086 1.08557e+06 0.889676
Bin 148086 1.0609e+06 172767 1.08557e+06 0.80232
Bin 172767 1.0609e+06 197448 1.08557e+06 0.941715
Bin 197448 1.0609e+06 222129 1.08557e+06 0.890601
Bin 222129 1.0609e+06 246810 1.08557e+06 0.795922
Bin 246810 1.0609e+06 271491 1.08557e+06 0.808143
Bin 271491 1.0609e+06 296172 1.08557e+06 0.792058
Bin 296172 1.0609e+06 320853 1.08557e+06 0.936018
Bin 320853 1.0609e+06 345534 1.08557e+06 0.947161
Bin 345534 1.0609e+06 370215 1.08557e+06 0.945633
Bin 370215 1.0609e+06 394896 1.08557e+06 0.879674
Bin 394896 1.0609e+06 419577 1.08557e+06 0.846155
Bin 419577 1.0609e+06 444258 1.08557e+06 0.937366
Bin 444258 1.0609e+06 468939 1.08557e+06 0.789991
Bin 468939 1.0609e+06 493620 1.08557e+06 0.922449
Bin 493620 1.0609e+06 518301 1.08557e+06 0.931435
Bin 518301 1.0609e+06 542982 1.08557e+06 0.92137
Bin 542982 1.0609e+06 567663 1.08557e+06 0.865431
Bin 567663 1.0609e+06 592344 1.08557e+06 0.825801
Bin 592344 1.0609e+06 617025 1.08557e+06 0.925953
Bin 617025 1.0609e+06 641706 1.08557e+06 0.734546
Bin 641706 1.0609e+06 666387 1.08557e+06 0.397354
Bin 666387 1.0609e+06 691068 1.08557e+06 0.610113
Bin 691068 1.0609e+06 715749 1.08557e+06 0.460384
Bin 715749 1.0609e+06 740430 1.08557e+06 0.647011
Bin 740430 1.0609e+06 765111 1.08557e+06 0.447489
Bin 765111 1.0609e+06 789792 1.08557e+06 0.489059
Bin 789792 1.0609e+06 814473 1.08557e+06 0.589139
Bin 814473 1.0609e+06 839154 1.08557e+06 0.439159
Bin 839154 1.0609e+06 863835 1.08557e+06 0.520889
Bin 863835 1.0609e+06 888516 1.08557e+06 0.66404
Bin 888516 1.0609e+06 913197 1.08557e+06 0.601477
Bin 913197 1.0609e+06 937878 1.08557e+06 0.692957
Bin 937878 1.0609e+06 962559 1.08557e+06 0.802536
Bin 962559 1.0609e+06 987240 1.08557e+06 0.680143
Bin 987240 1.0609e+06 1.01192e+06 1.08557e+06 0.581779
Bin 1.01192e+06 1.0609e+06 1.0366e+06 1.08557e+06 0.626441
Bin 1.0366e+06 1.0609e+06 1.06128e+06 1.08557e+06 0.533793
Bin 1.06128e+06 1.0609e+06 1.08596e+06 1.08557e+06 0.588609
Bin 1.08596e+06 1.0609e+06 1.11064e+06 1.08557e+06 0.604784
Bin 1.11064e+06 1.0609e+06 1.13533e+06 1.08557e+06 0.495997
Bin 1.13533e+06 1.0609e+06 1.16001e+06 1.08557e+06 0.519756
Bin 1.16001e+06 1.0609e+06 1.18469e+06 1.08557e+06 0.485177
Bin 1.18469e+06 1.0609e+06 1.20937e+06 1.08557e+06 0.696489
Bin 1.20937e+06 1.0609e+06 1.23405e+06 1.08557e+06 0.563834
Bin 1.23405e+06 1.0609e+06 1.25873e+06 1.08557e+06 0.608388
Bin 1.25873e+06 1.0609e+06 1.28341e+06 1.08557e+06 0.570178
Bin 1.28341e+06 1.0609e+06 1.30809e+06 1.08557e+06 0.633208
Bin 1.30809e+06 1.0609e+06 1.33277e+06 1.08557e+06 0.762484
Bin 1.33277e+06 1.0609e+06 1.35746e+06 1.08557e+06 0.605081
Bin 1.35746e+06 1.0609e+06 1.38214e+06 1.08557e+06 0.569998
Bin 1.38214e+06 1.0609e+06 1.40682e+06 1.08557e+06 0.639912
Bin 1.40682e+06 1.0609e+06 1.4315e+06 1.08557e+06 0.733387
Bin 1.4315e+06 1.0609e+06 1.45618e+06 1.08557e+06 0.755897
Bin 1.45618e+06 1.0609e+06 1.48086e+06 1.08557e+06 0.641448
Bin 1.48086e+06 1.0609e+06 1.50554e+06 1.08557e+06 0.6862
Bin 1.50554e+06 1.0609e+06 1.53022e+06 1.08557e+06 0.78388
Bin 1.53022e+06 1.0609e+06 1.5549e+06 1.08557e+06 0.616215
Bin 1.5549e+06 1.0609e+06 1.57958e+06 1.08557e+06 0.545133
Bin 1.57958e+06 1.0609e+06 1.60426e+06 1.08557e+06 0.726198
Bin 1.60426e+06 1.0609e+06 1.62895e+06 1.08557e+06 0.642913
Bin 1.62895e+06 1.0609e+06 1.65363e+06 1.08557e+06 0.478213
Bin 1.65363e+06 1.0609e+06 1.67831e+06 1.08557e+06 0.203808
Bin 1.67831e+06 1.0609e+06 1.70299e+06 1.08557e+06 0.342341
Bin 1.70299e+06 1.0609e+06 1.72767e+06 1.08557e+06 0.583424
Bin 1.72767e+06 1.0609e+06 1.75235e+06 1.08557e+06 0.727986
Bin 1.75235e+06 1.0609e+06 1.77703e+06 1.08557e+06 0.767759
Bin 1.77703e+06 1.0609e+06 1.80171e+06 1.08557e+06 0.787556
Bin 1.80171e+06 1.0609e+06 1.82639e+06 1.08557e+06 0.672675
Bin 1.82639e+06 1.0609e+06 1.85108e+06 1.08557e+06 0.800864
Bin 1.85108e+06 1.0609e+06 1.87576e+06 1.08557e+06 0.424125
Bin 1.87576e+06 1.0609e+06 1.90044e+06 1.08557e+06 0.694216
Bin 1.90044e+06 1.0609e+06 1.92512e+06 1.08557e+06 0.65225
Bin 1.92512e+06 1.0609e+06 1.9498e+06 1.08557e+06 0.65632
Bin 1.9498e+06 1.0609e+06 1.97448e+06 1.08557e+06 0.353304
Bin 1.97448e+06 1.0609e+06 1.99916e+06 1.08557e+06 0.673628
Bin 1.99916e+06 1.0609e+06 2.02384e+06 1.08557e+06 0.564265
Bin 2.02384e+06 1.0609e+06 2.04852e+06 1.08557e+06 0.465569
Bin 2.04852e+06 1.0609e+06 2.0732e+06 1.08557e+06 0.571194
Bin 2.0732e+06 1.0609e+06 2.09788e+06 1.08557e+06 0.634286
Bin 2.09788e+06 1.0609e+06 2.12257e+06 1.08557e+06 0.553967
Bin 2.12257e+06 1.0609e+06 2.14725e+06 1.08557e+06 0.645133
Bin 2.14725e+06 1.0609e+06 2.17193e+06 1.08557e+06 0.560033
Bin 2.17193e+06 1.0609e+06 2.19661e+06 1.08557e+06 0.313998
Bin 2.19661e+06 1.0609e+06 2.22129e+06 1.08557e+06 0
Bin 2.22129e+06 1.0609e+06 2.24597e+06 1.08557e+06 0
Bin 2.24597e+06 1.0609e+06 2.27065e+06 1.08557e+06 0
Bin 2.27065e+06 1.0609e+06 2.29533e+06 1.08557e+06 0
Bin 2.29533e+06 1.0609e+06 2.32001e+06 1.08557e+06 0
Bin 2.32001e+06 1.0609e+06 2.3447e+06 1.08557e+06 0
Bin 2.3447e+06 1.0609e+06 2.36938e+06 1.08557e+06 0
Bin 2.36938e+06 1.0609e+06 2.39406e+06 1.08557e+06 0
Bin 2.39406e+06 1.0609e+06 2.41874e+06 1.08557e+06 0
Bin 2.41874e+06 1.0609e+06 2.44342e+06 1.08557e+06 0.0269588
Bin 2.44342e+06 1.0609e+06 2.4681e+06 1.08557e+06 0.0718901
Bin 0 1.08557e+06 24681 1.11024e+06 0.19653
Bin 24681 1.08557e+06 49362 1.11024e+06 0.600911
Bin 49362 1.08557e+06 74043 1.11024e+06 0.738221
Bin 74043 1.08557e+06 98724 1.11024e+06 0.791995
Bin 98724 1.08557e+06 123405 1.11024e+06 0.821623
Bin 123405 1.08557e+06 148086 1.11024e+06 0.893423
Bin 148086 1.08557e+06 172767 1.11024e+06 0.635967
Bin 172767 1.08557e+06 197448 1.11024e+06 0.91472
Bin 197448 1.08557e+06 222129 1.11024e+06 0.858152
Bin 222129 1.08557e+06 246810 1.11024e+06 0.822117
Bin 246810 1.08557e+06 271491 1.11024e+06 0.845257
Bin 271491 1.08557e+06 296172 1.11024e+06 0.83672
Bin 296172 1.08557e+06 320853 1.11024e+06 0.952822
Bin 320853 1.08557e+06 345534 1.11024e+06 0.900612
Bin 345534 1.08557e+06 370215 1.11024e+06 0.858871
Bin 370215 1.08557e+06 394896 1.11024e+06 0.864981
Bin 394896 1.08557e+06 419577 1.11024e+06 0.957315
Bin 419577 1.08557e+06 444258 1.11024e+06 0.932603
Bin 444258 1.08557e+06 468939 1.11024e+06 0.695815
Bin 468939 1.08557e+06 493620 1.11024e+06 0.902499
Bin 493620 1.08557e+06 518301 1.11024e+06 0.900702
Bin 518301 1.08557e+06 542982 1.11024e+06 0.930536
Bin 542982 1.08557e+06 567663 1.11024e+06 0.879809
Bin 567663 1.08557e+06 592344 1.11024e+06 0.720752
Bin 592344 1.08557e+06 617025 1.11024e+06 0.85303
Bin 617025 1.08557e+06 641706 1.11024e+06 0.724346
Bin 641706 1.08557e+06 666387 1.11024e+06 0.451596
Bin 666387 1.08557e+06 691068 1.11024e+06 0.586335
Bin 691068 1.08557e+06 715749 1.11024e+06 0.405343
Bin 715749 1.08557e+06 740430 1.11024e+06 0.4871
Bin 740430 1.08557e+06 765111 1.11024e+06 0.487954
Bin 765111 1.08557e+06 789792 1.11024e+06 0.580423
Bin 789792 1.08557e+06 814473 1.11024e+06 0.448864
Bin 814473 1.08557e+06 839154 1.11024e+06 0.445718
Bin 839154 1.08557e+06 863835 1.11024e+06 0.659591
Bin 863835 1.08557e+06 888516 1.11024e+06 0.75188
Bin 888516 1.08557e+06 913197 1.11024e+06 0.713662
Bin 913197 1.08557e+06 937878 1.11024e+06 0.699158
Bin 937878 1.08557e+06 962559 1.11024e+06 0.606573
Bin 962559 1.08557e+06 987240 1.11024e+06 0.506915
Bin 987240 1.08557e+06 1.01192e+06 1.11024e+06 0.563133
Bin 1.01192e+06 1.08557e+06 1.0366e+06 1.11024e+06 0.740612
Bin 1.0366e+06 1.08557e+06 1.06128e+06 1.11024e+06 0.551586
Bin 1.06128e+06 1.08557e+06 1.08596e+06 1.11024e+06 0.62716
Bin 1.08596e+06 1.08557e+06 1.11064e+06 1.11024e+06 0.653714
Bin 1.11064e+06 1.08557e+06 1.13533e+06 1.11024e+06 0.482832
Bin 1.13533e+06 1.08557e+06 1.16001e+06 1.11024e+06 0.463871
Bin 1.16001e+06 1.08557e+06 1.18469e+06 1.11024e+06 0.377962
Bin 1.18469e+06 1.08557e+06 1.20937e+06 1.11024e+06 0.537729
Bin 1.20937e+06 1.08557e+06 1.23405e+06 1.11024e+06 0.570636
Bin 1.23405e+06 1.08557e+06 1.25873e+06 1.11024e+06 0.407347
Bin 1.25873e+06 1.08557e+06 1.28341e+06 1.11024e+06 0.635167
Bin 1.28341e+06 1.08557e+06 1.30809e+06 1.11024e+06 0.625785
